artifact_size_bytes	fresh_group	action_name	phase	poll_index	observed_unix_ns	bridge_ready_url	active	capacity	container_identities_json
65536	12	c2-reusable-360-request-level-direct-events_revision_rotation	post_fresh	1	1784820173024909278	http://host_131215316a:19200/ready	4	8	"[""272fbf5aa97fe39ad1053722edff0022455fb66d69a9495ec7b47988a58884c6"",""3d5c614ed72ac50dd7f23b473d4c50056a88102871d0240439545f2750a5ad0c"",""80c8b3a974bec82f04db4dd0b43dee00974d424c7152f7b37f8cd088a22cf724"",""a085e6d1dfe86f7e2eb919292b754d115ef2a8aca41f928f22a91acc197a6207""]"
65536	12	c2-reusable-360-request-level-direct-events_revision_rotation	post_fresh	1	1784820173024909278	http://host_20da272088:19200/ready	4	8	"[""14250759da8869b4a47ce740437ec414eed8f85d2c1f2ae41ff71d467f6377a1"",""4b1d8bb387baa7a3a796f1020419794ea4de855865156a6b7fda5c526d7b2115"",""75b55081a0302f1a8cd23e152a54484be507769d6c988b1f5e29a3016044265e"",""bca408ebe1dcfa38663e6b1c66a92d607e144c297544cb8e85341c994d0d9006""]"
65536	12	c2-reusable-360-request-level-direct-events_revision_rotation	post_fresh	1	1784820173024909278	http://host_08173e0b6a:19200/ready	4	8	"[""5eb7137dbd95a574cc938deaa13be048c14547471bd964e8c553a15fa1d76761"",""74812686e903ec412a4aaedf5a8370f90bf99842a6fc4c08431d8762b9b266a8"",""8bd79b0f22f70672a957071b0cf00a088d1384789ce5e56e97b2b3e01fab88b9"",""dc50850f4b29359a28763f2749db1949671a48b4d226832362d8b3e1c42f050e""]"
65536	12	c2-reusable-360-request-level-direct-events_revision_rotation	post_measurement	1	1784820173971668818	http://host_131215316a:19200/ready	4	8	"[""272fbf5aa97fe39ad1053722edff0022455fb66d69a9495ec7b47988a58884c6"",""3d5c614ed72ac50dd7f23b473d4c50056a88102871d0240439545f2750a5ad0c"",""80c8b3a974bec82f04db4dd0b43dee00974d424c7152f7b37f8cd088a22cf724"",""a085e6d1dfe86f7e2eb919292b754d115ef2a8aca41f928f22a91acc197a6207""]"
65536	12	c2-reusable-360-request-level-direct-events_revision_rotation	post_measurement	1	1784820173971668818	http://host_20da272088:19200/ready	4	8	"[""14250759da8869b4a47ce740437ec414eed8f85d2c1f2ae41ff71d467f6377a1"",""4b1d8bb387baa7a3a796f1020419794ea4de855865156a6b7fda5c526d7b2115"",""75b55081a0302f1a8cd23e152a54484be507769d6c988b1f5e29a3016044265e"",""bca408ebe1dcfa38663e6b1c66a92d607e144c297544cb8e85341c994d0d9006""]"
65536	12	c2-reusable-360-request-level-direct-events_revision_rotation	post_measurement	1	1784820173971668818	http://host_08173e0b6a:19200/ready	3	8	"[""5eb7137dbd95a574cc938deaa13be048c14547471bd964e8c553a15fa1d76761"",""8bd79b0f22f70672a957071b0cf00a088d1384789ce5e56e97b2b3e01fab88b9"",""dc50850f4b29359a28763f2749db1949671a48b4d226832362d8b3e1c42f050e""]"
262144	12	c2-reusable-360-request-level-direct-events_revision_rotation	revision_baseline	1	1784820173972902125	http://host_131215316a:19200/ready	4	8	"[""272fbf5aa97fe39ad1053722edff0022455fb66d69a9495ec7b47988a58884c6"",""3d5c614ed72ac50dd7f23b473d4c50056a88102871d0240439545f2750a5ad0c"",""80c8b3a974bec82f04db4dd0b43dee00974d424c7152f7b37f8cd088a22cf724"",""a085e6d1dfe86f7e2eb919292b754d115ef2a8aca41f928f22a91acc197a6207""]"
262144	12	c2-reusable-360-request-level-direct-events_revision_rotation	revision_baseline	1	1784820173972902125	http://host_20da272088:19200/ready	4	8	"[""14250759da8869b4a47ce740437ec414eed8f85d2c1f2ae41ff71d467f6377a1"",""4b1d8bb387baa7a3a796f1020419794ea4de855865156a6b7fda5c526d7b2115"",""75b55081a0302f1a8cd23e152a54484be507769d6c988b1f5e29a3016044265e"",""bca408ebe1dcfa38663e6b1c66a92d607e144c297544cb8e85341c994d0d9006""]"
262144	12	c2-reusable-360-request-level-direct-events_revision_rotation	revision_baseline	1	1784820173972902125	http://host_08173e0b6a:19200/ready	3	8	"[""5eb7137dbd95a574cc938deaa13be048c14547471bd964e8c553a15fa1d76761"",""8bd79b0f22f70672a957071b0cf00a088d1384789ce5e56e97b2b3e01fab88b9"",""dc50850f4b29359a28763f2749db1949671a48b4d226832362d8b3e1c42f050e""]"
262144	12	c2-reusable-360-request-level-direct-events_revision_rotation	post_fresh	1	1784820175039164879	http://host_131215316a:19200/ready	4	8	"[""272fbf5aa97fe39ad1053722edff0022455fb66d69a9495ec7b47988a58884c6"",""3d5c614ed72ac50dd7f23b473d4c50056a88102871d0240439545f2750a5ad0c"",""80c8b3a974bec82f04db4dd0b43dee00974d424c7152f7b37f8cd088a22cf724"",""a085e6d1dfe86f7e2eb919292b754d115ef2a8aca41f928f22a91acc197a6207""]"
262144	12	c2-reusable-360-request-level-direct-events_revision_rotation	post_fresh	1	1784820175039164879	http://host_20da272088:19200/ready	4	8	"[""14250759da8869b4a47ce740437ec414eed8f85d2c1f2ae41ff71d467f6377a1"",""4b1d8bb387baa7a3a796f1020419794ea4de855865156a6b7fda5c526d7b2115"",""75b55081a0302f1a8cd23e152a54484be507769d6c988b1f5e29a3016044265e"",""bca408ebe1dcfa38663e6b1c66a92d607e144c297544cb8e85341c994d0d9006""]"
262144	12	c2-reusable-360-request-level-direct-events_revision_rotation	post_fresh	1	1784820175039164879	http://host_08173e0b6a:19200/ready	3	8	"[""0b58937be20554bb0b0a2420cbe2063b77708a56aec4e23b429a1ce9615a93a2"",""5eb7137dbd95a574cc938deaa13be048c14547471bd964e8c553a15fa1d76761"",""dc50850f4b29359a28763f2749db1949671a48b4d226832362d8b3e1c42f050e""]"
262144	12	c2-reusable-360-request-level-direct-events_revision_rotation	post_measurement	1	1784820176160780230	http://host_131215316a:19200/ready	4	8	"[""272fbf5aa97fe39ad1053722edff0022455fb66d69a9495ec7b47988a58884c6"",""3d5c614ed72ac50dd7f23b473d4c50056a88102871d0240439545f2750a5ad0c"",""80c8b3a974bec82f04db4dd0b43dee00974d424c7152f7b37f8cd088a22cf724"",""a085e6d1dfe86f7e2eb919292b754d115ef2a8aca41f928f22a91acc197a6207""]"
262144	12	c2-reusable-360-request-level-direct-events_revision_rotation	post_measurement	1	1784820176160780230	http://host_20da272088:19200/ready	4	8	"[""14250759da8869b4a47ce740437ec414eed8f85d2c1f2ae41ff71d467f6377a1"",""4b1d8bb387baa7a3a796f1020419794ea4de855865156a6b7fda5c526d7b2115"",""75b55081a0302f1a8cd23e152a54484be507769d6c988b1f5e29a3016044265e"",""bca408ebe1dcfa38663e6b1c66a92d607e144c297544cb8e85341c994d0d9006""]"
262144	12	c2-reusable-360-request-level-direct-events_revision_rotation	post_measurement	1	1784820176160780230	http://host_08173e0b6a:19200/ready	3	8	"[""0b58937be20554bb0b0a2420cbe2063b77708a56aec4e23b429a1ce9615a93a2"",""5eb7137dbd95a574cc938deaa13be048c14547471bd964e8c553a15fa1d76761"",""dc50850f4b29359a28763f2749db1949671a48b4d226832362d8b3e1c42f050e""]"
1048576	12	c2-reusable-360-request-level-direct-events_revision_rotation	revision_baseline	1	1784820176162064238	http://host_131215316a:19200/ready	4	8	"[""272fbf5aa97fe39ad1053722edff0022455fb66d69a9495ec7b47988a58884c6"",""3d5c614ed72ac50dd7f23b473d4c50056a88102871d0240439545f2750a5ad0c"",""80c8b3a974bec82f04db4dd0b43dee00974d424c7152f7b37f8cd088a22cf724"",""a085e6d1dfe86f7e2eb919292b754d115ef2a8aca41f928f22a91acc197a6207""]"
1048576	12	c2-reusable-360-request-level-direct-events_revision_rotation	revision_baseline	1	1784820176162064238	http://host_20da272088:19200/ready	4	8	"[""14250759da8869b4a47ce740437ec414eed8f85d2c1f2ae41ff71d467f6377a1"",""4b1d8bb387baa7a3a796f1020419794ea4de855865156a6b7fda5c526d7b2115"",""75b55081a0302f1a8cd23e152a54484be507769d6c988b1f5e29a3016044265e"",""bca408ebe1dcfa38663e6b1c66a92d607e144c297544cb8e85341c994d0d9006""]"
1048576	12	c2-reusable-360-request-level-direct-events_revision_rotation	revision_baseline	1	1784820176162064238	http://host_08173e0b6a:19200/ready	3	8	"[""0b58937be20554bb0b0a2420cbe2063b77708a56aec4e23b429a1ce9615a93a2"",""5eb7137dbd95a574cc938deaa13be048c14547471bd964e8c553a15fa1d76761"",""dc50850f4b29359a28763f2749db1949671a48b4d226832362d8b3e1c42f050e""]"
1048576	12	c2-reusable-360-request-level-direct-events_revision_rotation	post_fresh	1	1784820178055087370	http://host_131215316a:19200/ready	4	8	"[""272fbf5aa97fe39ad1053722edff0022455fb66d69a9495ec7b47988a58884c6"",""3d5c614ed72ac50dd7f23b473d4c50056a88102871d0240439545f2750a5ad0c"",""80c8b3a974bec82f04db4dd0b43dee00974d424c7152f7b37f8cd088a22cf724"",""a085e6d1dfe86f7e2eb919292b754d115ef2a8aca41f928f22a91acc197a6207""]"
1048576	12	c2-reusable-360-request-level-direct-events_revision_rotation	post_fresh	1	1784820178055087370	http://host_20da272088:19200/ready	3	8	"[""14250759da8869b4a47ce740437ec414eed8f85d2c1f2ae41ff71d467f6377a1"",""75b55081a0302f1a8cd23e152a54484be507769d6c988b1f5e29a3016044265e"",""bca408ebe1dcfa38663e6b1c66a92d607e144c297544cb8e85341c994d0d9006""]"
1048576	12	c2-reusable-360-request-level-direct-events_revision_rotation	post_fresh	1	1784820178055087370	http://host_08173e0b6a:19200/ready	4	8	"[""0b58937be20554bb0b0a2420cbe2063b77708a56aec4e23b429a1ce9615a93a2"",""5eb7137dbd95a574cc938deaa13be048c14547471bd964e8c553a15fa1d76761"",""dc50850f4b29359a28763f2749db1949671a48b4d226832362d8b3e1c42f050e"",""fd767a07dea3d84aeb3e93d7771fb4d3283706d01c512d0a1f2e8efad06c3319""]"
1048576	12	c2-reusable-360-request-level-direct-events_revision_rotation	post_measurement	1	1784820179171014910	http://host_131215316a:19200/ready	4	8	"[""272fbf5aa97fe39ad1053722edff0022455fb66d69a9495ec7b47988a58884c6"",""3d5c614ed72ac50dd7f23b473d4c50056a88102871d0240439545f2750a5ad0c"",""80c8b3a974bec82f04db4dd0b43dee00974d424c7152f7b37f8cd088a22cf724"",""a085e6d1dfe86f7e2eb919292b754d115ef2a8aca41f928f22a91acc197a6207""]"
1048576	12	c2-reusable-360-request-level-direct-events_revision_rotation	post_measurement	1	1784820179171014910	http://host_20da272088:19200/ready	3	8	"[""14250759da8869b4a47ce740437ec414eed8f85d2c1f2ae41ff71d467f6377a1"",""75b55081a0302f1a8cd23e152a54484be507769d6c988b1f5e29a3016044265e"",""bca408ebe1dcfa38663e6b1c66a92d607e144c297544cb8e85341c994d0d9006""]"
1048576	12	c2-reusable-360-request-level-direct-events_revision_rotation	post_measurement	1	1784820179171014910	http://host_08173e0b6a:19200/ready	4	8	"[""0b58937be20554bb0b0a2420cbe2063b77708a56aec4e23b429a1ce9615a93a2"",""5eb7137dbd95a574cc938deaa13be048c14547471bd964e8c553a15fa1d76761"",""dc50850f4b29359a28763f2749db1949671a48b4d226832362d8b3e1c42f050e"",""fd767a07dea3d84aeb3e93d7771fb4d3283706d01c512d0a1f2e8efad06c3319""]"
4194304	12	c2-reusable-360-request-level-direct-events_revision_rotation	revision_baseline	1	1784820179172311546	http://host_131215316a:19200/ready	4	8	"[""272fbf5aa97fe39ad1053722edff0022455fb66d69a9495ec7b47988a58884c6"",""3d5c614ed72ac50dd7f23b473d4c50056a88102871d0240439545f2750a5ad0c"",""80c8b3a974bec82f04db4dd0b43dee00974d424c7152f7b37f8cd088a22cf724"",""a085e6d1dfe86f7e2eb919292b754d115ef2a8aca41f928f22a91acc197a6207""]"
4194304	12	c2-reusable-360-request-level-direct-events_revision_rotation	revision_baseline	1	1784820179172311546	http://host_20da272088:19200/ready	3	8	"[""14250759da8869b4a47ce740437ec414eed8f85d2c1f2ae41ff71d467f6377a1"",""75b55081a0302f1a8cd23e152a54484be507769d6c988b1f5e29a3016044265e"",""bca408ebe1dcfa38663e6b1c66a92d607e144c297544cb8e85341c994d0d9006""]"
4194304	12	c2-reusable-360-request-level-direct-events_revision_rotation	revision_baseline	1	1784820179172311546	http://host_08173e0b6a:19200/ready	4	8	"[""0b58937be20554bb0b0a2420cbe2063b77708a56aec4e23b429a1ce9615a93a2"",""5eb7137dbd95a574cc938deaa13be048c14547471bd964e8c553a15fa1d76761"",""dc50850f4b29359a28763f2749db1949671a48b4d226832362d8b3e1c42f050e"",""fd767a07dea3d84aeb3e93d7771fb4d3283706d01c512d0a1f2e8efad06c3319""]"
4194304	12	c2-reusable-360-request-level-direct-events_revision_rotation	post_fresh	1	1784820182921817222	http://host_131215316a:19200/ready	4	8	"[""272fbf5aa97fe39ad1053722edff0022455fb66d69a9495ec7b47988a58884c6"",""3d5c614ed72ac50dd7f23b473d4c50056a88102871d0240439545f2750a5ad0c"",""80c8b3a974bec82f04db4dd0b43dee00974d424c7152f7b37f8cd088a22cf724"",""a085e6d1dfe86f7e2eb919292b754d115ef2a8aca41f928f22a91acc197a6207""]"
4194304	12	c2-reusable-360-request-level-direct-events_revision_rotation	post_fresh	1	1784820182921817222	http://host_20da272088:19200/ready	4	8	"[""0029d501651d6333032b6ae76e884bf8a11cbf70139c1d3a18db463d05a0b46d"",""74824a5bf4735d7964a8021724162cf895e254d335e23c6a4ae48ce05ec47aef"",""75b55081a0302f1a8cd23e152a54484be507769d6c988b1f5e29a3016044265e"",""bca408ebe1dcfa38663e6b1c66a92d607e144c297544cb8e85341c994d0d9006""]"
4194304	12	c2-reusable-360-request-level-direct-events_revision_rotation	post_fresh	1	1784820182921817222	http://host_08173e0b6a:19200/ready	4	8	"[""0b58937be20554bb0b0a2420cbe2063b77708a56aec4e23b429a1ce9615a93a2"",""5eb7137dbd95a574cc938deaa13be048c14547471bd964e8c553a15fa1d76761"",""dc50850f4b29359a28763f2749db1949671a48b4d226832362d8b3e1c42f050e"",""fd767a07dea3d84aeb3e93d7771fb4d3283706d01c512d0a1f2e8efad06c3319""]"
4194304	12	c2-reusable-360-request-level-direct-events_revision_rotation	post_measurement	1	1784820183808291802	http://host_131215316a:19200/ready	4	8	"[""272fbf5aa97fe39ad1053722edff0022455fb66d69a9495ec7b47988a58884c6"",""3d5c614ed72ac50dd7f23b473d4c50056a88102871d0240439545f2750a5ad0c"",""80c8b3a974bec82f04db4dd0b43dee00974d424c7152f7b37f8cd088a22cf724"",""a085e6d1dfe86f7e2eb919292b754d115ef2a8aca41f928f22a91acc197a6207""]"
4194304	12	c2-reusable-360-request-level-direct-events_revision_rotation	post_measurement	1	1784820183808291802	http://host_20da272088:19200/ready	4	8	"[""0029d501651d6333032b6ae76e884bf8a11cbf70139c1d3a18db463d05a0b46d"",""74824a5bf4735d7964a8021724162cf895e254d335e23c6a4ae48ce05ec47aef"",""75b55081a0302f1a8cd23e152a54484be507769d6c988b1f5e29a3016044265e"",""bca408ebe1dcfa38663e6b1c66a92d607e144c297544cb8e85341c994d0d9006""]"
4194304	12	c2-reusable-360-request-level-direct-events_revision_rotation	post_measurement	1	1784820183808291802	http://host_08173e0b6a:19200/ready	4	8	"[""0b58937be20554bb0b0a2420cbe2063b77708a56aec4e23b429a1ce9615a93a2"",""5eb7137dbd95a574cc938deaa13be048c14547471bd964e8c553a15fa1d76761"",""dc50850f4b29359a28763f2749db1949671a48b4d226832362d8b3e1c42f050e"",""fd767a07dea3d84aeb3e93d7771fb4d3283706d01c512d0a1f2e8efad06c3319""]"
65536	13	c2-reusable-360-request-level-direct-events_revision_rotation	revision_baseline	1	1784820183809627931	http://host_131215316a:19200/ready	4	8	"[""272fbf5aa97fe39ad1053722edff0022455fb66d69a9495ec7b47988a58884c6"",""3d5c614ed72ac50dd7f23b473d4c50056a88102871d0240439545f2750a5ad0c"",""80c8b3a974bec82f04db4dd0b43dee00974d424c7152f7b37f8cd088a22cf724"",""a085e6d1dfe86f7e2eb919292b754d115ef2a8aca41f928f22a91acc197a6207""]"
65536	13	c2-reusable-360-request-level-direct-events_revision_rotation	revision_baseline	1	1784820183809627931	http://host_20da272088:19200/ready	4	8	"[""0029d501651d6333032b6ae76e884bf8a11cbf70139c1d3a18db463d05a0b46d"",""74824a5bf4735d7964a8021724162cf895e254d335e23c6a4ae48ce05ec47aef"",""75b55081a0302f1a8cd23e152a54484be507769d6c988b1f5e29a3016044265e"",""bca408ebe1dcfa38663e6b1c66a92d607e144c297544cb8e85341c994d0d9006""]"
65536	13	c2-reusable-360-request-level-direct-events_revision_rotation	revision_baseline	1	1784820183809627931	http://host_08173e0b6a:19200/ready	4	8	"[""0b58937be20554bb0b0a2420cbe2063b77708a56aec4e23b429a1ce9615a93a2"",""5eb7137dbd95a574cc938deaa13be048c14547471bd964e8c553a15fa1d76761"",""dc50850f4b29359a28763f2749db1949671a48b4d226832362d8b3e1c42f050e"",""fd767a07dea3d84aeb3e93d7771fb4d3283706d01c512d0a1f2e8efad06c3319""]"
65536	13	c2-reusable-360-request-level-direct-events_revision_rotation	post_fresh	1	1784820184700458469	http://host_131215316a:19200/ready	4	8	"[""272fbf5aa97fe39ad1053722edff0022455fb66d69a9495ec7b47988a58884c6"",""3d5c614ed72ac50dd7f23b473d4c50056a88102871d0240439545f2750a5ad0c"",""80c8b3a974bec82f04db4dd0b43dee00974d424c7152f7b37f8cd088a22cf724"",""a085e6d1dfe86f7e2eb919292b754d115ef2a8aca41f928f22a91acc197a6207""]"
65536	13	c2-reusable-360-request-level-direct-events_revision_rotation	post_fresh	1	1784820184700458469	http://host_20da272088:19200/ready	4	8	"[""0029d501651d6333032b6ae76e884bf8a11cbf70139c1d3a18db463d05a0b46d"",""74824a5bf4735d7964a8021724162cf895e254d335e23c6a4ae48ce05ec47aef"",""75b55081a0302f1a8cd23e152a54484be507769d6c988b1f5e29a3016044265e"",""bca408ebe1dcfa38663e6b1c66a92d607e144c297544cb8e85341c994d0d9006""]"
65536	13	c2-reusable-360-request-level-direct-events_revision_rotation	post_fresh	1	1784820184700458469	http://host_08173e0b6a:19200/ready	4	8	"[""0b58937be20554bb0b0a2420cbe2063b77708a56aec4e23b429a1ce9615a93a2"",""5eb7137dbd95a574cc938deaa13be048c14547471bd964e8c553a15fa1d76761"",""dc50850f4b29359a28763f2749db1949671a48b4d226832362d8b3e1c42f050e"",""fd767a07dea3d84aeb3e93d7771fb4d3283706d01c512d0a1f2e8efad06c3319""]"
65536	13	c2-reusable-360-request-level-direct-events_revision_rotation	post_measurement	1	1784820185671834832	http://host_131215316a:19200/ready	3	8	"[""272fbf5aa97fe39ad1053722edff0022455fb66d69a9495ec7b47988a58884c6"",""3d5c614ed72ac50dd7f23b473d4c50056a88102871d0240439545f2750a5ad0c"",""80c8b3a974bec82f04db4dd0b43dee00974d424c7152f7b37f8cd088a22cf724""]"
65536	13	c2-reusable-360-request-level-direct-events_revision_rotation	post_measurement	1	1784820185671834832	http://host_20da272088:19200/ready	4	8	"[""0029d501651d6333032b6ae76e884bf8a11cbf70139c1d3a18db463d05a0b46d"",""74824a5bf4735d7964a8021724162cf895e254d335e23c6a4ae48ce05ec47aef"",""75b55081a0302f1a8cd23e152a54484be507769d6c988b1f5e29a3016044265e"",""bca408ebe1dcfa38663e6b1c66a92d607e144c297544cb8e85341c994d0d9006""]"
65536	13	c2-reusable-360-request-level-direct-events_revision_rotation	post_measurement	1	1784820185671834832	http://host_08173e0b6a:19200/ready	4	8	"[""0b58937be20554bb0b0a2420cbe2063b77708a56aec4e23b429a1ce9615a93a2"",""5eb7137dbd95a574cc938deaa13be048c14547471bd964e8c553a15fa1d76761"",""dc50850f4b29359a28763f2749db1949671a48b4d226832362d8b3e1c42f050e"",""fd767a07dea3d84aeb3e93d7771fb4d3283706d01c512d0a1f2e8efad06c3319""]"
262144	13	c2-reusable-360-request-level-direct-events_revision_rotation	revision_baseline	1	1784820185673225975	http://host_131215316a:19200/ready	3	8	"[""272fbf5aa97fe39ad1053722edff0022455fb66d69a9495ec7b47988a58884c6"",""3d5c614ed72ac50dd7f23b473d4c50056a88102871d0240439545f2750a5ad0c"",""80c8b3a974bec82f04db4dd0b43dee00974d424c7152f7b37f8cd088a22cf724""]"
262144	13	c2-reusable-360-request-level-direct-events_revision_rotation	revision_baseline	1	1784820185673225975	http://host_20da272088:19200/ready	4	8	"[""0029d501651d6333032b6ae76e884bf8a11cbf70139c1d3a18db463d05a0b46d"",""74824a5bf4735d7964a8021724162cf895e254d335e23c6a4ae48ce05ec47aef"",""75b55081a0302f1a8cd23e152a54484be507769d6c988b1f5e29a3016044265e"",""bca408ebe1dcfa38663e6b1c66a92d607e144c297544cb8e85341c994d0d9006""]"
262144	13	c2-reusable-360-request-level-direct-events_revision_rotation	revision_baseline	1	1784820185673225975	http://host_08173e0b6a:19200/ready	4	8	"[""0b58937be20554bb0b0a2420cbe2063b77708a56aec4e23b429a1ce9615a93a2"",""5eb7137dbd95a574cc938deaa13be048c14547471bd964e8c553a15fa1d76761"",""dc50850f4b29359a28763f2749db1949671a48b4d226832362d8b3e1c42f050e"",""fd767a07dea3d84aeb3e93d7771fb4d3283706d01c512d0a1f2e8efad06c3319""]"
262144	13	c2-reusable-360-request-level-direct-events_revision_rotation	post_fresh	1	1784820186407039716	http://host_131215316a:19200/ready	4	8	"[""272fbf5aa97fe39ad1053722edff0022455fb66d69a9495ec7b47988a58884c6"",""3d5c614ed72ac50dd7f23b473d4c50056a88102871d0240439545f2750a5ad0c"",""5e3c6b2461fec503cfe26cc6b3893f24cf8017d125c3bb578b13297eb5998124"",""80c8b3a974bec82f04db4dd0b43dee00974d424c7152f7b37f8cd088a22cf724""]"
262144	13	c2-reusable-360-request-level-direct-events_revision_rotation	post_fresh	1	1784820186407039716	http://host_20da272088:19200/ready	4	8	"[""0029d501651d6333032b6ae76e884bf8a11cbf70139c1d3a18db463d05a0b46d"",""74824a5bf4735d7964a8021724162cf895e254d335e23c6a4ae48ce05ec47aef"",""75b55081a0302f1a8cd23e152a54484be507769d6c988b1f5e29a3016044265e"",""bca408ebe1dcfa38663e6b1c66a92d607e144c297544cb8e85341c994d0d9006""]"
262144	13	c2-reusable-360-request-level-direct-events_revision_rotation	post_fresh	1	1784820186407039716	http://host_08173e0b6a:19200/ready	4	8	"[""0b58937be20554bb0b0a2420cbe2063b77708a56aec4e23b429a1ce9615a93a2"",""5eb7137dbd95a574cc938deaa13be048c14547471bd964e8c553a15fa1d76761"",""dc50850f4b29359a28763f2749db1949671a48b4d226832362d8b3e1c42f050e"",""fd767a07dea3d84aeb3e93d7771fb4d3283706d01c512d0a1f2e8efad06c3319""]"
262144	13	c2-reusable-360-request-level-direct-events_revision_rotation	post_measurement	1	1784820187283234344	http://host_131215316a:19200/ready	3	8	"[""3d5c614ed72ac50dd7f23b473d4c50056a88102871d0240439545f2750a5ad0c"",""5e3c6b2461fec503cfe26cc6b3893f24cf8017d125c3bb578b13297eb5998124"",""80c8b3a974bec82f04db4dd0b43dee00974d424c7152f7b37f8cd088a22cf724""]"
262144	13	c2-reusable-360-request-level-direct-events_revision_rotation	post_measurement	1	1784820187283234344	http://host_20da272088:19200/ready	4	8	"[""0029d501651d6333032b6ae76e884bf8a11cbf70139c1d3a18db463d05a0b46d"",""74824a5bf4735d7964a8021724162cf895e254d335e23c6a4ae48ce05ec47aef"",""75b55081a0302f1a8cd23e152a54484be507769d6c988b1f5e29a3016044265e"",""bca408ebe1dcfa38663e6b1c66a92d607e144c297544cb8e85341c994d0d9006""]"
262144	13	c2-reusable-360-request-level-direct-events_revision_rotation	post_measurement	1	1784820187283234344	http://host_08173e0b6a:19200/ready	4	8	"[""0b58937be20554bb0b0a2420cbe2063b77708a56aec4e23b429a1ce9615a93a2"",""5eb7137dbd95a574cc938deaa13be048c14547471bd964e8c553a15fa1d76761"",""dc50850f4b29359a28763f2749db1949671a48b4d226832362d8b3e1c42f050e"",""fd767a07dea3d84aeb3e93d7771fb4d3283706d01c512d0a1f2e8efad06c3319""]"
1048576	13	c2-reusable-360-request-level-direct-events_revision_rotation	revision_baseline	1	1784820187284619071	http://host_131215316a:19200/ready	3	8	"[""3d5c614ed72ac50dd7f23b473d4c50056a88102871d0240439545f2750a5ad0c"",""5e3c6b2461fec503cfe26cc6b3893f24cf8017d125c3bb578b13297eb5998124"",""80c8b3a974bec82f04db4dd0b43dee00974d424c7152f7b37f8cd088a22cf724""]"
1048576	13	c2-reusable-360-request-level-direct-events_revision_rotation	revision_baseline	1	1784820187284619071	http://host_20da272088:19200/ready	4	8	"[""0029d501651d6333032b6ae76e884bf8a11cbf70139c1d3a18db463d05a0b46d"",""74824a5bf4735d7964a8021724162cf895e254d335e23c6a4ae48ce05ec47aef"",""75b55081a0302f1a8cd23e152a54484be507769d6c988b1f5e29a3016044265e"",""bca408ebe1dcfa38663e6b1c66a92d607e144c297544cb8e85341c994d0d9006""]"
1048576	13	c2-reusable-360-request-level-direct-events_revision_rotation	revision_baseline	1	1784820187284619071	http://host_08173e0b6a:19200/ready	4	8	"[""0b58937be20554bb0b0a2420cbe2063b77708a56aec4e23b429a1ce9615a93a2"",""5eb7137dbd95a574cc938deaa13be048c14547471bd964e8c553a15fa1d76761"",""dc50850f4b29359a28763f2749db1949671a48b4d226832362d8b3e1c42f050e"",""fd767a07dea3d84aeb3e93d7771fb4d3283706d01c512d0a1f2e8efad06c3319""]"
1048576	13	c2-reusable-360-request-level-direct-events_revision_rotation	post_fresh	1	1784820188850435221	http://host_131215316a:19200/ready	4	8	"[""3d5c614ed72ac50dd7f23b473d4c50056a88102871d0240439545f2750a5ad0c"",""53b0ea22b7663f7023697580df945552c945089dc876ff0d1d46bee4e73b32c1"",""5e3c6b2461fec503cfe26cc6b3893f24cf8017d125c3bb578b13297eb5998124"",""80c8b3a974bec82f04db4dd0b43dee00974d424c7152f7b37f8cd088a22cf724""]"
1048576	13	c2-reusable-360-request-level-direct-events_revision_rotation	post_fresh	1	1784820188850435221	http://host_20da272088:19200/ready	4	8	"[""0029d501651d6333032b6ae76e884bf8a11cbf70139c1d3a18db463d05a0b46d"",""74824a5bf4735d7964a8021724162cf895e254d335e23c6a4ae48ce05ec47aef"",""75b55081a0302f1a8cd23e152a54484be507769d6c988b1f5e29a3016044265e"",""bca408ebe1dcfa38663e6b1c66a92d607e144c297544cb8e85341c994d0d9006""]"
1048576	13	c2-reusable-360-request-level-direct-events_revision_rotation	post_fresh	1	1784820188850435221	http://host_08173e0b6a:19200/ready	3	8	"[""0b58937be20554bb0b0a2420cbe2063b77708a56aec4e23b429a1ce9615a93a2"",""5eb7137dbd95a574cc938deaa13be048c14547471bd964e8c553a15fa1d76761"",""fd767a07dea3d84aeb3e93d7771fb4d3283706d01c512d0a1f2e8efad06c3319""]"
1048576	13	c2-reusable-360-request-level-direct-events_revision_rotation	post_measurement	1	1784820189764636166	http://host_131215316a:19200/ready	4	8	"[""3d5c614ed72ac50dd7f23b473d4c50056a88102871d0240439545f2750a5ad0c"",""53b0ea22b7663f7023697580df945552c945089dc876ff0d1d46bee4e73b32c1"",""5e3c6b2461fec503cfe26cc6b3893f24cf8017d125c3bb578b13297eb5998124"",""80c8b3a974bec82f04db4dd0b43dee00974d424c7152f7b37f8cd088a22cf724""]"
1048576	13	c2-reusable-360-request-level-direct-events_revision_rotation	post_measurement	1	1784820189764636166	http://host_20da272088:19200/ready	4	8	"[""0029d501651d6333032b6ae76e884bf8a11cbf70139c1d3a18db463d05a0b46d"",""74824a5bf4735d7964a8021724162cf895e254d335e23c6a4ae48ce05ec47aef"",""75b55081a0302f1a8cd23e152a54484be507769d6c988b1f5e29a3016044265e"",""bca408ebe1dcfa38663e6b1c66a92d607e144c297544cb8e85341c994d0d9006""]"
