logical_request_id	activation_id	completion_status	completion_reason	completed_so_far	inflight_after_completion	completion_elapsed_ns	rolling_completion_qps	run_id	planned_submit_offset_ns	unix_ns
67	78ffb9e9dafd4f5cbfb9e9dafdaf5c06	completed	blocking_activation_result_ready	63	20	4928812122	40.19599640198401	333_reusable-concurrency-c1-topology-3x4-w20-formal-child1-replacement-internal-queue		
68	7d159f745dbf4fc2959f745dbf0fc254	completed	blocking_activation_result_ready	69	20	5010532781	56.537613269857275	333_reusable-concurrency-c1-topology-3x4-w20-formal-child1-replacement-internal-queue		
69	e81af3797d3e49129af3797d3e0912c8	completed	blocking_activation_result_ready	67	20	4970372255	49.483459485640225	333_reusable-concurrency-c1-topology-3x4-w20-formal-child1-replacement-internal-queue		
70	5660755754e44e59a0755754e4be5985	completed	blocking_activation_result_ready	71	20	5087483965	48.820647907996666	333_reusable-concurrency-c1-topology-3x4-w20-formal-child1-replacement-internal-queue		
71	770e23658c85411e8e23658c85911e6f	completed	blocking_activation_result_ready	70	20	5065485556	50.600562004756014	333_reusable-concurrency-c1-topology-3x4-w20-formal-child1-replacement-internal-queue		
72	c7b3111c66d14253b3111c66d1c25384	completed	blocking_activation_result_ready	73	20	5171590046	42.74138663448673	333_reusable-concurrency-c1-topology-3x4-w20-formal-child1-replacement-internal-queue		
73	e78d4a300a3447458d4a300a34474579	completed	blocking_activation_result_ready	72	20	5104576430	47.02318747701418	333_reusable-concurrency-c1-topology-3x4-w20-formal-child1-replacement-internal-queue		
74	a7bd3ef11b934273bd3ef11b9372735f	completed	blocking_activation_result_ready	74	20	5199613385	41.08616663795257	333_reusable-concurrency-c1-topology-3x4-w20-formal-child1-replacement-internal-queue		
75	e442f72b2a7345b082f72b2a7315b0cc	completed	blocking_activation_result_ready	79	20	5229925007	47.78015684734752	333_reusable-concurrency-c1-topology-3x4-w20-formal-child1-replacement-internal-queue		
76	94c850f195f9464a8850f195f9864a57	completed	blocking_activation_result_ready	78	20	5222860805	46.35398640760202	333_reusable-concurrency-c1-topology-3x4-w20-formal-child1-replacement-internal-queue		
77	4360202472904b47a020247290eb47de	completed	blocking_activation_result_ready	75	20	5216871403	40.142075006639296	333_reusable-concurrency-c1-topology-3x4-w20-formal-child1-replacement-internal-queue		
78	9e880f92f27640e7880f92f27600e79c	completed	blocking_activation_result_ready	76	20	5220507824	39.92941190718342	333_reusable-concurrency-c1-topology-3x4-w20-formal-child1-replacement-internal-queue		
79	f1f56ca73b4746cfb56ca73b4776cf46	completed	blocking_activation_result_ready	81	20	5255212244	57.425036388451026	333_reusable-concurrency-c1-topology-3x4-w20-formal-child1-replacement-internal-queue		
80	f5368a53c0df4dbbb68a53c0df4dbb40	completed	blocking_activation_result_ready	77	20	5222281300	40.569368530760315	333_reusable-concurrency-c1-topology-3x4-w20-formal-child1-replacement-internal-queue		
81	a1a4e8583ff14096a4e8583ff1e0966f	completed	blocking_activation_result_ready	84	20	5335960663	52.456290179846235	333_reusable-concurrency-c1-topology-3x4-w20-formal-child1-replacement-internal-queue		
82	000a946839634a708a946839630a703c	completed	blocking_activation_result_ready	82	20	5260253241	57.431586403076516	333_reusable-concurrency-c1-topology-3x4-w20-formal-child1-replacement-internal-queue		
83	9812768b288c4ebf92768b288c9ebf8f	completed	blocking_activation_result_ready	85	20	5346294202	51.743589773839844	333_reusable-concurrency-c1-topology-3x4-w20-formal-child1-replacement-internal-queue		
84	db54c758f200440794c758f20044071a	completed	blocking_activation_result_ready	83	20	5280903648	56.803411962831504	333_reusable-concurrency-c1-topology-3x4-w20-formal-child1-replacement-internal-queue		
85	14ef4d92c464444baf4d92c464444b61	completed	blocking_activation_result_ready	80	20	5239553350	57.794140300661994	333_reusable-concurrency-c1-topology-3x4-w20-formal-child1-replacement-internal-queue		
86	43f025d6e2684d3ab025d6e268fd3aa3	completed	blocking_activation_result_ready	95	20	5544716498	61.00442039555297	333_reusable-concurrency-c1-topology-3x4-w20-formal-child1-replacement-internal-queue		
87	e8c9829768ca4aac89829768cabaac71	completed	blocking_activation_result_ready	86	20	5379639938	48.027572667890695	333_reusable-concurrency-c1-topology-3x4-w20-formal-child1-replacement-internal-queue		
88	8159e18f259a447699e18f259ac476aa	completed	blocking_activation_result_ready	90	20	5514459947	44.5459705518037	333_reusable-concurrency-c1-topology-3x4-w20-formal-child1-replacement-internal-queue		
89	0e66d75e9e7e4dcaa6d75e9e7e3dcae9	completed	blocking_activation_result_ready	89	20	5507930641	40.209260248928295	333_reusable-concurrency-c1-topology-3x4-w20-formal-child1-replacement-internal-queue		
90	c950b7f5acd149c390b7f5acd1d9c37a	completed	blocking_activation_result_ready	91	20	5527679802	45.434323360036686	333_reusable-concurrency-c1-topology-3x4-w20-formal-child1-replacement-internal-queue		
91	ffc11eb00d854bb7811eb00d858bb73c	completed	blocking_activation_result_ready	88	20	5479556094	39.86515420238304	333_reusable-concurrency-c1-topology-3x4-w20-formal-child1-replacement-internal-queue		
92	32ad5fffa1f54979ad5fffa1f559795a	completed	blocking_activation_result_ready	96	20	5570413239	57.15830376617635	333_reusable-concurrency-c1-topology-3x4-w20-formal-child1-replacement-internal-queue		
93	17c9affb3ae541a589affb3ae5c1a52d	completed	blocking_activation_result_ready	97	20	5583413005	55.3814570227225	333_reusable-concurrency-c1-topology-3x4-w20-formal-child1-replacement-internal-queue		
94	648bfc8dbf8e45948bfc8dbf8e35943e	completed	blocking_activation_result_ready	92	20	5528676967	47.15862927568045	333_reusable-concurrency-c1-topology-3x4-w20-formal-child1-replacement-internal-queue		
95	e0fe2ff9ed4e4f1bbe2ff9ed4e5f1bad	completed	blocking_activation_result_ready	107	20	5864242484	48.41766202425293	333_reusable-concurrency-c1-topology-3x4-w20-formal-child1-replacement-internal-queue		
96	384abd53acc4442a8abd53acc4c42af0	completed	blocking_activation_result_ready	87	20	5451170081	41.597525859029155	333_reusable-concurrency-c1-topology-3x4-w20-formal-child1-replacement-internal-queue		
97	738ea913633d4f478ea913633d6f4733	completed	blocking_activation_result_ready	93	20	5533814227	55.21442534506	333_reusable-concurrency-c1-topology-3x4-w20-formal-child1-replacement-internal-queue		
98	5cfb350c27594311bb350c2759d311bd	completed	blocking_activation_result_ready	94	20	5543753406	58.11587952451482	333_reusable-concurrency-c1-topology-3x4-w20-formal-child1-replacement-internal-queue		
99	7cff0ab1b1d44cadbf0ab1b1d41cad31	completed	blocking_activation_result_ready	98	20	5598355831	53.2630224507954	333_reusable-concurrency-c1-topology-3x4-w20-formal-child1-replacement-internal-queue		
100	ceefb7bca33745a1afb7bca337c5a1bd	completed	blocking_activation_result_ready	99	20	5657889486	46.73285046163843	333_reusable-concurrency-c1-topology-3x4-w20-formal-child1-replacement-internal-queue		
101	fe39d039678e4b37b9d039678ebb376a	completed	blocking_activation_result_ready	101	20	5741973096	41.08793860028826	333_reusable-concurrency-c1-topology-3x4-w20-formal-child1-replacement-internal-queue		
102	959cad47bc8a4db09cad47bc8acdb0d7	completed	blocking_activation_result_ready	100	20	5706431784	42.83770365799334	333_reusable-concurrency-c1-topology-3x4-w20-formal-child1-replacement-internal-queue		
103	677a7124833f44ddba7124833fd4ddfa	completed	blocking_activation_result_ready	102	20	5762558398	39.81643373810713	333_reusable-concurrency-c1-topology-3x4-w20-formal-child1-replacement-internal-queue		
104	7cf747d402704166b747d4027061661c	completed	blocking_activation_result_ready	103	20	5774638764	40.50755020633371	333_reusable-concurrency-c1-topology-3x4-w20-formal-child1-replacement-internal-queue		
105	206bcd0eb0894d36abcd0eb0893d3668	completed	blocking_activation_result_ready	105	20	5803748515	43.72021299534671	333_reusable-concurrency-c1-topology-3x4-w20-formal-child1-replacement-internal-queue		
106	febeabf6e63c4472beabf6e63c2472bf	completed	blocking_activation_result_ready	104	20	5777330927	45.313428727042655	333_reusable-concurrency-c1-topology-3x4-w20-formal-child1-replacement-internal-queue		
107	1edf117fdc9949ae9f117fdc9949ae86	completed	blocking_activation_result_ready	112	20	5960260631	46.34095696448789	333_reusable-concurrency-c1-topology-3x4-w20-formal-child1-replacement-internal-queue		
108	102e38ba47b741caae38ba47b7c1ca64	completed	blocking_activation_result_ready	108	20	5865377275	51.83748582222084	333_reusable-concurrency-c1-topology-3x4-w20-formal-child1-replacement-internal-queue		
109	a8b7bd2b9df24da5b7bd2b9df23da5cb	completed	blocking_activation_result_ready	114	20	5971194110	46.790115711581834	333_reusable-concurrency-c1-topology-3x4-w20-formal-child1-replacement-internal-queue		
110	09063eb3bbe34415863eb3bbe37415bf	completed	blocking_activation_result_ready	106	20	5848086867	42.69427071001249	333_reusable-concurrency-c1-topology-3x4-w20-formal-child1-replacement-internal-queue		
111	1aef9d339d664088af9d339d66a0882d	completed	blocking_activation_result_ready	113	20	5966348459	46.23911478063082	333_reusable-concurrency-c1-topology-3x4-w20-formal-child1-replacement-internal-queue		
112	93cd122a9f2044ba8d122a9f2054bafd	completed	blocking_activation_result_ready	110	20	5926857549	48.49688723456738	333_reusable-concurrency-c1-topology-3x4-w20-formal-child1-replacement-internal-queue		
113	d4d2f725c25d492092f725c25d79203e	completed	blocking_activation_result_ready	111	20	5939473764	48.56797778885354	333_reusable-concurrency-c1-topology-3x4-w20-formal-child1-replacement-internal-queue		
114	5916fc5dc162464796fc5dc162864724	completed	blocking_activation_result_ready	109	20	5881769345	53.49900849217581	333_reusable-concurrency-c1-topology-3x4-w20-formal-child1-replacement-internal-queue		
115	b4b8cf5fa7e34eceb8cf5fa7e33ece9f	completed	blocking_activation_result_ready	119	20	6065752795	49.036036237326755	333_reusable-concurrency-c1-topology-3x4-w20-formal-child1-replacement-internal-queue		
116	082841f220654f37a841f220655f3785	completed	blocking_activation_result_ready	115	20	5972110907	46.7951839772429	333_reusable-concurrency-c1-topology-3x4-w20-formal-child1-replacement-internal-queue		
117	fb84e9b365a54cf584e9b365a54cf5aa	completed	blocking_activation_result_ready	116	20	6009527419	45.54624038786449	333_reusable-concurrency-c1-topology-3x4-w20-formal-child1-replacement-internal-queue		
118	3b465a0845904054865a084590e0548f	completed	blocking_activation_result_ready	118	20	6026168749	46.749406477716505	333_reusable-concurrency-c1-topology-3x4-w20-formal-child1-replacement-internal-queue		
119	22c8500902b54d6988500902b54d693e	completed	blocking_activation_result_ready	120	20	6107082370	49.918808804637564	333_reusable-concurrency-c1-topology-3x4-w20-formal-child1-replacement-internal-queue		
120	925b72bb994d4f879b72bb994dff87d0	completed	blocking_activation_result_ready	121	20	6108238643	54.605190588674176	333_reusable-concurrency-c1-topology-3x4-w20-formal-child1-replacement-internal-queue		
121	e1e118ba477041b7a118ba477011b7fd	completed	blocking_activation_result_ready	122	20	6148160761	51.866902070825745	333_reusable-concurrency-c1-topology-3x4-w20-formal-child1-replacement-internal-queue		
122	7d65863147314ea4a5863147310ea448	completed	blocking_activation_result_ready	125	20	6190036927	51.774786347978775	333_reusable-concurrency-c1-topology-3x4-w20-formal-child1-replacement-internal-queue		
123	122bd6917ab24020abd6917ab260203a	completed	blocking_activation_result_ready	117	20	6025391908	45.25102864468624	333_reusable-concurrency-c1-topology-3x4-w20-formal-child1-replacement-internal-queue		
124	14a1bece1362424fa1bece1362b24f50	completed	blocking_activation_result_ready	123	20	6149358457	53.373229039232804	333_reusable-concurrency-c1-topology-3x4-w20-formal-child1-replacement-internal-queue		
125	434ae304bae842098ae304bae8120904	completed	blocking_activation_result_ready	127	20	6232075346	54.37252096306719	333_reusable-concurrency-c1-topology-3x4-w20-formal-child1-replacement-internal-queue		
126	df5a36c5de4c4e7e9a36c5de4cde7ebe	completed	blocking_activation_result_ready	130	20	6337567116	48.69621164680588	333_reusable-concurrency-c1-topology-3x4-w20-formal-child1-replacement-internal-queue		
127	8a9b9aaa93b34c3c9b9aaa93b3ec3c16	completed	blocking_activation_result_ready	124	20	6186810240	48.84251625185275	333_reusable-concurrency-c1-topology-3x4-w20-formal-child1-replacement-internal-queue		
128	d2df6dacc4a646e59f6dacc4a686e589	completed	blocking_activation_result_ready	129	20	6301539432	47.64512912993727	333_reusable-concurrency-c1-topology-3x4-w20-formal-child1-replacement-internal-queue		
129	46b8e3d25d054ef2b8e3d25d059ef2f9	completed	blocking_activation_result_ready	126	20	6219580941	53.83665958558467	333_reusable-concurrency-c1-topology-3x4-w20-formal-child1-replacement-internal-queue		
130	b567c33d18d74beca7c33d18d78becff	completed	blocking_activation_result_ready	133	20	6426355208	43.477622977222886	333_reusable-concurrency-c1-topology-3x4-w20-formal-child1-replacement-internal-queue		
131	28ac534a1afe4849ac534a1afe68490b	completed	blocking_activation_result_ready	131	20	6388263818	44.56426746034795	333_reusable-concurrency-c1-topology-3x4-w20-formal-child1-replacement-internal-queue		
132	b801d5a76f2a49bc81d5a76f2a59bcef	completed	blocking_activation_result_ready	128	20	6239863648	53.406482697302316	333_reusable-concurrency-c1-topology-3x4-w20-formal-child1-replacement-internal-queue		
133	0d9bdf13133e48839bdf13133e988301	completed	blocking_activation_result_ready	132	20	6400344876	45.44584412468572	333_reusable-concurrency-c1-topology-3x4-w20-formal-child1-replacement-internal-queue		
134	c9a133ec83894952a133ec8389b9526d	completed	blocking_activation_result_ready	137	20	6498485700	42.27491533010858	333_reusable-concurrency-c1-topology-3x4-w20-formal-child1-replacement-internal-queue		
135	933365af6aa84418b365af6aa8541824	completed	blocking_activation_result_ready	139	20	6517407154	44.28164945486555	333_reusable-concurrency-c1-topology-3x4-w20-formal-child1-replacement-internal-queue		
136	3e51215653e6497891215653e62978c6	completed	blocking_activation_result_ready	136	20	6490619755	41.57206112715959	333_reusable-concurrency-c1-topology-3x4-w20-formal-child1-replacement-internal-queue		
137	2b2868a7ba3a44c6a868a7ba3a34c647	completed	blocking_activation_result_ready	138	20	6516373591	40.799270603695916	333_reusable-concurrency-c1-topology-3x4-w20-formal-child1-replacement-internal-queue		
138	0b5c9589c17744209c9589c1770420eb	completed	blocking_activation_result_ready	140	20	6570355886	43.17104110048026	333_reusable-concurrency-c1-topology-3x4-w20-formal-child1-replacement-internal-queue		
139	ed8eb6dbfb174b288eb6dbfb17eb2828	completed	blocking_activation_result_ready	134	20	6451546548	41.636095537002355	333_reusable-concurrency-c1-topology-3x4-w20-formal-child1-replacement-internal-queue		
140	8de302a128ed445ba302a128eda45bde	completed	blocking_activation_result_ready	141	20	6576931529	42.67186594336318	333_reusable-concurrency-c1-topology-3x4-w20-formal-child1-replacement-internal-queue		
141	d09df5b12c1942649df5b12c19f264f0	completed	blocking_activation_result_ready	135	20	6457710134	41.18622701184819	333_reusable-concurrency-c1-topology-3x4-w20-formal-child1-replacement-internal-queue		
142	2f07aa16419d4f7f87aa16419d4f7fc2	completed	blocking_activation_result_ready	142	20	6579779156	46.337228050718274	333_reusable-concurrency-c1-topology-3x4-w20-formal-child1-replacement-internal-queue		
143	0f0cc51af8ee490b8cc51af8ee290b41	completed	blocking_activation_result_ready	144	20	6640624590	44.07088493345351	333_reusable-concurrency-c1-topology-3x4-w20-formal-child1-replacement-internal-queue		
144	67c069a915334a698069a915334a69bd	completed	blocking_activation_result_ready	145	20	6641843881	44.26669360206439	333_reusable-concurrency-c1-topology-3x4-w20-formal-child1-replacement-internal-queue		
